Ep.:    440, Loss: 0.120, Avg.Score: -31.10, Avg.LenOfSnake: 5.87, Max.LenOfSnake:  8.00 Time: 00:01:14 
Ep.:    450, Loss: 0.093, Avg.Score: -35.40, Avg.LenOfSnake: 5.77, Max.LenOfSnake:  8.00 Time: 00:01:16 
Ep.:    460, Loss: 0.094, Avg.Score: -38.70, Avg.LenOfSnake: 5.70, Max.LenOfSnake:  9.00 Time: 00:01:18 
Ep.:    470, Loss: 0.091, Avg.Score: -45.70, Avg.LenOfSnake: 5.43, Max.LenOfSnake:  7.00 Time: 00:01:20 
Ep.:    480, Loss: 0.100, Avg.Score: -29.90, Avg.LenOfSnake: 5.97, Max.LenOfSnake:  8.00 Time: 00:01:22 
Ep.:    490, Loss: 0.115, Avg.Score: -45.00, Avg.LenOfSnake: 5.53, Max.LenOfSnake:  8.00 Time: 00:01:24 
Ep.:    500, Loss: 0.107, Avg.Score: -39.20, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  8.00 Time: 00:01:26 
Ep.:    510, Loss: 0.105, Avg.Score: -38.20, Avg.LenOfSnake: 5.67, Max.LenOfSnake:  7.00 Time: 00:01:28 
Ep.:    520, Loss: 0.067, Avg.Score: -42.70, Avg.LenOfSnake: 5.53, Max.LenOfSnake:  8.00 Time: 00:01:30 
Ep.:    530, Loss: 0.082, Avg.Score: -38.60, Avg.LenOfSnake: 5.67, Max.LenOfSnake:  9.00 Time: 00:01:32 
Ep.:    540, Loss: 0.144, Avg.Score: -42.80, Avg.LenOfSnake: 5.57, Max.LenOfSnake:  7.00 Time: 00:01:34 
Ep.:    550, Loss: 0.101, Avg.Score: -36.00, Avg.LenOfSnake: 5.77, Max.LenOfSnake:  8.00 Time: 00:01:36 
Ep.:    560, Loss: 0.110, Avg.Score: -34.60, Avg.LenOfSnake: 5.80, Max.LenOfSnake:  8.00 Time: 00:01:38 
Ep.:    570, Loss: 0.133, Avg.Score: -36.90, Avg.LenOfSnake: 5.87, Max.LenOfSnake:  9.00 Time: 00:01:40 
Ep.:    580, Loss: 0.083, Avg.Score: -34.60, Avg.LenOfSnake: 5.70, Max.LenOfSnake:  8.00 Time: 00:01:42 
Ep.:    590, Loss: 0.134, Avg.Score: -32.90, Avg.LenOfSnake: 5.77, Max.LenOfSnake:  8.00 Time: 00:01:44 
Ep.:    600, Loss: 0.107, Avg.Score: -47.60, Avg.LenOfSnake: 5.43, Max.LenOfSnake:  8.00 Time: 00:01:46 
Ep.:    610, Loss: 0.095, Avg.Score: -33.80, Avg.LenOfSnake: 5.67, Max.LenOfSnake:  9.00 Time: 00:01:48 
Ep.:    620, Loss: 0.112, Avg.Score: -33.90, Avg.LenOfSnake: 5.93, Max.LenOfSnake:  9.00 Time: 00:01:50 
Ep.:    630, Loss: 0.092, Avg.Score: -36.40, Avg.LenOfSnake: 5.77, Max.LenOfSnake:  7.00 Time: 00:01:52 
Ep.:    640, Loss: 0.074, Avg.Score: -33.80, Avg.LenOfSnake: 5.80, Max.LenOfSnake:  9.00 Time: 00:01:54 
Ep.:    650, Loss: 0.096, Avg.Score: -39.10, Avg.LenOfSnake: 5.57, Max.LenOfSnake:  7.00 Time: 00:01:56 
Ep.:    660, Loss: 0.089, Avg.Score: -45.90, Avg.LenOfSnake: 5.57, Max.LenOfSnake:  7.00 Time: 00:01:58 
Ep.:    670, Loss: 0.119, Avg.Score: -42.80, Avg.LenOfSnake: 5.50, Max.LenOfSnake:  8.00 Time: 00:02:00 
Ep.:    680, Loss: 0.109, Avg.Score: -49.70, Avg.LenOfSnake: 5.50, Max.LenOfSnake:  7.00 Time: 00:02:02 
Ep.:    690, Loss: 0.106, Avg.Score: -21.70, Avg.LenOfSnake: 6.23, Max.LenOfSnake:  9.00 Time: 00:02:04 
Ep.:    700, Loss: 0.099, Avg.Score: -45.80, Avg.LenOfSnake: 5.53, Max.LenOfSnake:  7.00 Time: 00:02:06 
Ep.:    710, Loss: 0.071, Avg.Score: -35.20, Avg.LenOfSnake: 6.00, Max.LenOfSnake:  9.00 Time: 00:02:09 
Ep.:    720, Loss: 0.117, Avg.Score: -47.40, Avg.LenOfSnake: 5.60, Max.LenOfSnake:  9.00 Time: 00:02:11 
Ep.:    730, Loss: 0.092, Avg.Score: -39.50, Avg.LenOfSnake: 5.77, Max.LenOfSnake:  8.00 Time: 00:02:13 
Ep.:    740, Loss: 0.086, Avg.Score: -32.10, Avg.LenOfSnake: 5.90, Max.LenOfSnake:  7.00 Time: 00:02:15 
Ep.:    750, Loss: 0.070, Avg.Score: -42.50, Avg.LenOfSnake: 5.70, Max.LenOfSnake:  7.00 Time: 00:02:17 
Ep.:    760, Loss: 0.065, Avg.Score: -44.40, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  7.00 Time: 00:02:19 
Ep.:    770, Loss: 0.078, Avg.Score: -34.80, Avg.LenOfSnake: 5.83, Max.LenOfSnake:  7.00 Time: 00:02:21 
Ep.:    780, Loss: 0.121, Avg.Score: -44.10, Avg.LenOfSnake: 5.57, Max.LenOfSnake:  9.00 Time: 00:02:23 
Ep.:    790, Loss: 0.090, Avg.Score: -34.00, Avg.LenOfSnake: 5.97, Max.LenOfSnake:  8.00 Time: 00:02:25 
Ep.:    800, Loss: 0.098, Avg.Score: -36.60, Avg.LenOfSnake: 5.60, Max.LenOfSnake:  8.00 Time: 00:02:27 
Ep.:    810, Loss: 0.089, Avg.Score: -46.00, Avg.LenOfSnake: 5.67, Max.LenOfSnake:  8.00 Time: 00:02:29 
Ep.:    820, Loss: 0.091, Avg.Score: -48.50, Avg.LenOfSnake: 5.37, Max.LenOfSnake:  6.00 Time: 00:02:31 
Ep.:    830, Loss: 0.246, Avg.Score: -44.00, Avg.LenOfSnake: 5.40, Max.LenOfSnake:  8.00 Time: 00:02:33 
Ep.:    840, Loss: 0.130, Avg.Score: -47.20, Avg.LenOfSnake: 5.57, Max.LenOfSnake:  8.00 Time: 00:02:35 
Ep.:    850, Loss: 0.059, Avg.Score: -38.10, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  7.00 Time: 00:02:37 
Ep.:    860, Loss: 0.193, Avg.Score: -42.60, Avg.LenOfSnake: 5.77, Max.LenOfSnake:  8.00 Time: 00:02:39 
Ep.:    870, Loss: 0.146, Avg.Score: -25.90, Avg.LenOfSnake: 5.97, Max.LenOfSnake:  9.00 Time: 00:02:41 
Ep.:    880, Loss: 0.081, Avg.Score: -36.00, Avg.LenOfSnake: 5.70, Max.LenOfSnake:  8.00 Time: 00:02:43 
Ep.:    890, Loss: 0.109, Avg.Score: -27.20, Avg.LenOfSnake: 5.97, Max.LenOfSnake:  8.00 Time: 00:02:45 
Ep.:    900, Loss: 0.091, Avg.Score: -43.40, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  7.00 Time: 00:02:48 
Ep.:    910, Loss: 0.093, Avg.Score: -52.70, Avg.LenOfSnake: 5.33, Max.LenOfSnake:  7.00 Time: 00:02:50 
Ep.:    920, Loss: 0.052, Avg.Score: -32.00, Avg.LenOfSnake: 5.90, Max.LenOfSnake:  8.00 Time: 00:02:52 
Ep.:    930, Loss: 0.085, Avg.Score: -39.60, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  8.00 Time: 00:02:54 
Ep.:    940, Loss: 0.108, Avg.Score: -43.10, Avg.LenOfSnake: 5.60, Max.LenOfSnake:  7.00 Time: 00:02:56 
Ep.:    950, Loss: 0.067, Avg.Score: -35.80, Avg.LenOfSnake: 5.77, Max.LenOfSnake:  8.00 Time: 00:02:58 
Ep.:    960, Loss: 0.107, Avg.Score: -38.90, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  9.00 Time: 00:03:00 
Ep.:    970, Loss: 0.092, Avg.Score: -27.20, Avg.LenOfSnake: 6.17, Max.LenOfSnake:  8.00 Time: 00:03:02 
Ep.:    980, Loss: 0.086, Avg.Score: -34.50, Avg.LenOfSnake: 5.73, Max.LenOfSnake:  8.00 Time: 00:03:04 
Ep.:    990, Loss: 0.065, Avg.Score: -37.90, Avg.LenOfSnake: 5.67, Max.LenOfSnake:  8.00 Time: 00:03:06 
Ep.:   1000, Loss: 0.069, Avg.Score: -37.90, Avg.LenOfSnake: 5.70, Max.LenOfSnake:  8.00 Time: 00:03:08 
Ep.:   1010, Loss: 0.075, Avg.Score: -38.90, Avg.LenOfSnake: 5.67, Max.LenOfSnake:  9.00 Time: 00:03:10 
Ep.:   1020, Loss: 0.085, Avg.Score: -46.10, Avg.LenOfSnake: 5.57, Max.LenOfSnake:  8.00 Time: 00:03:12 
Ep.:   1030, Loss: 0.076, Avg.Score: -55.70, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  8.00 Time: 00:03:15 
Ep.:   1040, Loss: 0.086, Avg.Score: -42.50, Avg.LenOfSnake: 5.83, Max.LenOfSnake:  9.00 Time: 00:03:17 
Ep.:   1050, Loss: 0.073, Avg.Score: -46.10, Avg.LenOfSnake: 5.83, Max.LenOfSnake:  8.00 Time: 00:03:19 
Ep.:   1060, Loss: 0.084, Avg.Score: -32.40, Avg.LenOfSnake: 5.80, Max.LenOfSnake:  8.00 Time: 00:03:21 
Ep.:   1070, Loss: 0.067, Avg.Score: -48.80, Avg.LenOfSnake: 5.57, Max.LenOfSnake:  7.00 Time: 00:03:23 
Ep.:   1080, Loss: 0.087, Avg.Score: -39.20, Avg.LenOfSnake: 5.80, Max.LenOfSnake:  9.00 Time: 00:03:25 
Ep.:   1090, Loss: 0.069, Avg.Score: -39.70, Avg.LenOfSnake: 5.80, Max.LenOfSnake:  10.00 Time: 00:03:27 
Ep.:   1100, Loss: 0.091, Avg.Score: -45.10, Avg.LenOfSnake: 5.67, Max.LenOfSnake:  7.00 Time: 00:03:29 
Ep.:   1110, Loss: 0.121, Avg.Score: -38.10, Avg.LenOfSnake: 5.80, Max.LenOfSnake:  8.00 Time: 00:03:31 
Ep.:   1120, Loss: 0.073, Avg.Score: -43.80, Avg.LenOfSnake: 5.63, Max.LenOfSnake:  8.00 Time: 00:03:33 
Ep.:   1130, Loss: 0.217, Avg.Score: -27.80, Avg.LenOfSnake: 5.97, Max.LenOfSnake:  8.00 Time: 00:03:35 
Ep.:   1140, Loss: 0.134, Avg.Score: -31.10, Avg.LenOfSnake: 5.87, Max.LenOfSnake:  9.00 Time: 00:03:37 
Ep.:   1150, Loss: 0.096, Avg.Score: -40.20, Avg.LenOfSnake: 5.73, Max.LenOfSnake:  9.00 Time: 00:03:39 
Ep.:   1160, Loss: 0.060, Avg.Score: -23.50, Avg.LenOfSnake: 6.00, Max.LenOfSnake:  8.00 Time: 00:03:41 
Ep.:   1170, Loss: 0.070, Avg.Score: -43.90, Avg.LenOfSnake: 5.53, Max.LenOfSnake:  7.00 Time: 00:03:44 
Ep.:   1180, Loss: 0.097, Avg.Score: -42.60, Avg.LenOfSnake: 5.73, Max.LenOfSnake:  8.00 Time: 00:03:46 
Ep.:   1190, Loss: 0.131, Avg.Score: -45.40, Avg.LenOfSnake: 5.87, Max.LenOfSnake:  9.00 Time: 00:03:48 
Ep.:   1200, Loss: 0.100, Avg.Score: -37.00, Avg.LenOfSnake: 5.73, Max.LenOfSnake:  8.00 Time: 00:03:50 
length of scores:  1201 , len of avg_scores:  1201
mu:  7.64 , sigma:  1.05 , median:  8.0
