Using device: cpu
Ep.:     10, Loss: 3.076, Avg.Score: -45.06, Avg.LenOfSnake: 5.00, Max.LenOfSnake: 5.00, Death Penalty: -1.07, Epsilon: 0.1000, Time: 00:00:24
Ep.:    170, Loss: 0.421, Avg.Score: -80.81, Avg.LenOfSnake: 5.03, Max.LenOfSnake: 6.00, Death Penalty: -1.24, Epsilon: 0.1000, Time: 00:15:20
Ep.:    180, Loss: 0.334, Avg.Score: -84.95, Avg.LenOfSnake: 5.03, Max.LenOfSnake: 6.00, Death Penalty: -1.26, Epsilon: 0.1000, Time: 00:16:37
Ep.:    190, Loss: 0.406, Avg.Score: -63.28, Avg.LenOfSnake: 5.10, Max.LenOfSnake: 6.00, Death Penalty: -1.29, Epsilon: 0.1000, Time: 00:17:55
Ep.:    200, Loss: 0.345, Avg.Score: -77.69, Avg.LenOfSnake: 5.07, Max.LenOfSnake: 6.00, Death Penalty: -1.31, Epsilon: 0.1000, Time: 00:19:14
Ep.:    210, Loss: 0.426, Avg.Score: -58.68, Avg.LenOfSnake: 5.07, Max.LenOfSnake: 6.00, Death Penalty: -1.34, Epsilon: 0.1000, Time: 00:20:33
Ep.:    220, Loss: 0.284, Avg.Score: -115.03, Avg.LenOfSnake: 5.13, Max.LenOfSnake: 7.00, Death Penalty: -1.36, Epsilon: 0.1000, Time: 00:21:57
Ep.:    230, Loss: 0.328, Avg.Score: -98.75, Avg.LenOfSnake: 5.23, Max.LenOfSnake: 7.00, Death Penalty: -1.39, Epsilon: 0.1000, Time: 00:23:19
Ep.:    240, Loss: 0.300, Avg.Score: -135.96, Avg.LenOfSnake: 5.17, Max.LenOfSnake: 7.00, Death Penalty: -1.43, Epsilon: 0.1000, Time: 00:24:45
Ep.:    250, Loss: 0.293, Avg.Score: -126.20, Avg.LenOfSnake: 5.03, Max.LenOfSnake: 6.00, Death Penalty: -1.46, Epsilon: 0.1000, Time: 00:26:11
Ep.:    260, Loss: 0.245, Avg.Score: -148.30, Avg.LenOfSnake: 5.13, Max.LenOfSnake: 6.00, Death Penalty: -1.50, Epsilon: 0.1000, Time: 00:27:40
Ep.:    270, Loss: 0.270, Avg.Score: -123.59, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 7.00, Death Penalty: -1.54, Epsilon: 0.1000, Time: 00:29:11
Ep.:    280, Loss: 0.303, Avg.Score: -139.33, Avg.LenOfSnake: 5.13, Max.LenOfSnake: 6.00, Death Penalty: -1.58, Epsilon: 0.1000, Time: 00:30:38
Ep.:    290, Loss: 0.406, Avg.Score: -146.04, Avg.LenOfSnake: 5.20, Max.LenOfSnake: 7.00, Death Penalty: -1.63, Epsilon: 0.1000, Time: 00:32:09
Ep.:    300, Loss: 0.361, Avg.Score: -151.84, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 7.00, Death Penalty: -1.68, Epsilon: 0.1000, Time: 00:33:39
Ep.:    310, Loss: 0.491, Avg.Score: -130.89, Avg.LenOfSnake: 5.37, Max.LenOfSnake: 7.00, Death Penalty: -1.74, Epsilon: 0.1000, Time: 00:35:07
Ep.:    320, Loss: 0.401, Avg.Score: -162.51, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 6.00, Death Penalty: -1.80, Epsilon: 0.1000, Time: 00:36:38
Ep.:    330, Loss: 0.461, Avg.Score: -141.56, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 7.00, Death Penalty: -1.86, Epsilon: 0.1000, Time: 00:38:09
Ep.:    340, Loss: 0.700, Avg.Score: -126.33, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 9.00, Death Penalty: -1.93, Epsilon: 0.1000, Time: 00:39:39
Ep.:    350, Loss: 0.515, Avg.Score: -115.91, Avg.LenOfSnake: 5.20, Max.LenOfSnake: 7.00, Death Penalty: -2.00, Epsilon: 0.1000, Time: 00:41:06
Ep.:    360, Loss: 0.412, Avg.Score: -136.67, Avg.LenOfSnake: 5.13, Max.LenOfSnake: 6.00, Death Penalty: -2.07, Epsilon: 0.1000, Time: 00:42:37
Ep.:    370, Loss: 0.421, Avg.Score: -155.97, Avg.LenOfSnake: 5.43, Max.LenOfSnake: 8.00, Death Penalty: -2.15, Epsilon: 0.1000, Time: 00:44:09
Ep.:    380, Loss: 0.555, Avg.Score: -153.07, Avg.LenOfSnake: 5.60, Max.LenOfSnake: 9.00, Death Penalty: -2.24, Epsilon: 0.1000, Time: 00:45:43
Ep.:    390, Loss: 0.484, Avg.Score: -148.92, Avg.LenOfSnake: 5.33, Max.LenOfSnake: 7.00, Death Penalty: -2.33, Epsilon: 0.1000, Time: 00:47:16
Ep.:    400, Loss: 0.661, Avg.Score: -159.56, Avg.LenOfSnake: 5.17, Max.LenOfSnake: 7.00, Death Penalty: -2.43, Epsilon: 0.1000, Time: 00:48:50
Ep.:    410, Loss: 0.846, Avg.Score: -165.06, Avg.LenOfSnake: 5.20, Max.LenOfSnake: 7.00, Death Penalty: -2.53, Epsilon: 0.1000, Time: 00:50:22
Ep.:    420, Loss: 0.785, Avg.Score: -150.29, Avg.LenOfSnake: 5.20, Max.LenOfSnake: 6.00, Death Penalty: -2.64, Epsilon: 0.1000, Time: 00:51:55
Ep.:    430, Loss: 0.769, Avg.Score: -174.32, Avg.LenOfSnake: 5.23, Max.LenOfSnake: 7.00, Death Penalty: -2.76, Epsilon: 0.1000, Time: 00:53:27
Ep.:    440, Loss: 0.816, Avg.Score: -167.72, Avg.LenOfSnake: 5.60, Max.LenOfSnake: 7.00, Death Penalty: -2.88, Epsilon: 0.1000, Time: 00:55:00
Ep.:    450, Loss: 1.082, Avg.Score: -184.89, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 8.00, Death Penalty: -3.00, Epsilon: 0.1000, Time: 00:56:32
Ep.:    460, Loss: 0.990, Avg.Score: -175.02, Avg.LenOfSnake: 5.23, Max.LenOfSnake: 6.00, Death Penalty: -3.14, Epsilon: 0.1000, Time: 00:58:07
Ep.:    470, Loss: 0.983, Avg.Score: -177.71, Avg.LenOfSnake: 5.37, Max.LenOfSnake: 8.00, Death Penalty: -3.28, Epsilon: 0.1000, Time: 00:59:40
Ep.:    480, Loss: 1.294, Avg.Score: -186.21, Avg.LenOfSnake: 5.47, Max.LenOfSnake: 9.00, Death Penalty: -3.42, Epsilon: 0.1000, Time: 01:01:15
Ep.:    490, Loss: 1.235, Avg.Score: -191.54, Avg.LenOfSnake: 5.37, Max.LenOfSnake: 10.00, Death Penalty: -3.57, Epsilon: 0.1000, Time: 01:02:49
Ep.:    500, Loss: 1.267, Avg.Score: -177.37, Avg.LenOfSnake: 5.33, Max.LenOfSnake: 7.00, Death Penalty: -3.73, Epsilon: 0.1000, Time: 01:04:23
Ep.:    510, Loss: 1.437, Avg.Score: -190.69, Avg.LenOfSnake: 5.33, Max.LenOfSnake: 7.00, Death Penalty: -3.89, Epsilon: 0.1000, Time: 01:05:57
Ep.:    520, Loss: 1.448, Avg.Score: -207.81, Avg.LenOfSnake: 5.50, Max.LenOfSnake: 7.00, Death Penalty: -4.05, Epsilon: 0.1000, Time: 01:07:08
Ep.:    530, Loss: 2.197, Avg.Score: -190.52, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 9.00, Death Penalty: -4.22, Epsilon: 0.1000, Time: 01:07:57
Ep.:    540, Loss: 1.726, Avg.Score: -215.75, Avg.LenOfSnake: 5.60, Max.LenOfSnake: 8.00, Death Penalty: -4.40, Epsilon: 0.1000, Time: 01:08:46
Ep.:    550, Loss: 1.974, Avg.Score: -186.86, Avg.LenOfSnake: 5.40, Max.LenOfSnake: 8.00, Death Penalty: -4.58, Epsilon: 0.1000, Time: 01:09:35
Ep.:    560, Loss: 1.957, Avg.Score: -184.41, Avg.LenOfSnake: 5.53, Max.LenOfSnake: 8.00, Death Penalty: -4.76, Epsilon: 0.1000, Time: 01:10:23
Ep.:    570, Loss: 1.571, Avg.Score: -196.95, Avg.LenOfSnake: 5.57, Max.LenOfSnake: 10.00, Death Penalty: -4.94, Epsilon: 0.1000, Time: 01:11:11
Ep.:    580, Loss: 1.687, Avg.Score: -181.34, Avg.LenOfSnake: 5.57, Max.LenOfSnake: 8.00, Death Penalty: -5.13, Epsilon: 0.1000, Time: 01:12:01
Ep.:    590, Loss: 2.596, Avg.Score: -236.45, Avg.LenOfSnake: 5.67, Max.LenOfSnake: 10.00, Death Penalty: -5.31, Epsilon: 0.1000, Time: 01:12:51
Ep.:    600, Loss: 3.479, Avg.Score: -211.50, Avg.LenOfSnake: 5.43, Max.LenOfSnake: 7.00, Death Penalty: -5.50, Epsilon: 0.1000, Time: 01:13:39
Ep.:    610, Loss: 3.597, Avg.Score: -241.55, Avg.LenOfSnake: 5.57, Max.LenOfSnake: 11.00, Death Penalty: -5.69, Epsilon: 0.1000, Time: 01:14:28
Ep.:    620, Loss: 2.315, Avg.Score: -205.64, Avg.LenOfSnake: 6.00, Max.LenOfSnake: 13.00, Death Penalty: -5.87, Epsilon: 0.1000, Time: 01:15:17
Ep.:    630, Loss: 2.825, Avg.Score: -223.31, Avg.LenOfSnake: 5.70, Max.LenOfSnake: 8.00, Death Penalty: -6.06, Epsilon: 0.1000, Time: 01:16:07
Ep.:    640, Loss: 3.237, Avg.Score: -247.06, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 7.00, Death Penalty: -6.24, Epsilon: 0.1000, Time: 01:16:55
Ep.:    650, Loss: 5.144, Avg.Score: -228.76, Avg.LenOfSnake: 5.17, Max.LenOfSnake: 6.00, Death Penalty: -6.42, Epsilon: 0.1000, Time: 01:17:41
Ep.:    660, Loss: 2.046, Avg.Score: -208.83, Avg.LenOfSnake: 5.23, Max.LenOfSnake: 7.00, Death Penalty: -6.60, Epsilon: 0.1000, Time: 01:18:28
Ep.:    670, Loss: 3.208, Avg.Score: -265.25, Avg.LenOfSnake: 5.50, Max.LenOfSnake: 8.00, Death Penalty: -6.78, Epsilon: 0.1000, Time: 01:19:16
Ep.:    680, Loss: 4.228, Avg.Score: -259.20, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 6.00, Death Penalty: -6.95, Epsilon: 0.1000, Time: 01:20:05
Ep.:    690, Loss: 5.905, Avg.Score: -234.30, Avg.LenOfSnake: 5.23, Max.LenOfSnake: 7.00, Death Penalty: -7.11, Epsilon: 0.1000, Time: 01:20:54
Ep.:    700, Loss: 3.885, Avg.Score: -246.23, Avg.LenOfSnake: 5.40, Max.LenOfSnake: 8.00, Death Penalty: -7.27, Epsilon: 0.1000, Time: 01:21:42
Ep.:    710, Loss: 5.074, Avg.Score: -271.06, Avg.LenOfSnake: 5.70, Max.LenOfSnake: 7.00, Death Penalty: -7.43, Epsilon: 0.1000, Time: 01:22:34
Ep.:    720, Loss: 3.788, Avg.Score: -230.65, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 6.00, Death Penalty: -7.58, Epsilon: 0.1000, Time: 01:23:24
Ep.:    730, Loss: 3.510, Avg.Score: -270.09, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 7.00, Death Penalty: -7.72, Epsilon: 0.1000, Time: 01:24:14
Ep.:    740, Loss: 3.908, Avg.Score: -249.58, Avg.LenOfSnake: 5.50, Max.LenOfSnake: 8.00, Death Penalty: -7.86, Epsilon: 0.1000, Time: 01:25:04
Ep.:    750, Loss: 4.807, Avg.Score: -273.93, Avg.LenOfSnake: 5.23, Max.LenOfSnake: 7.00, Death Penalty: -8.00, Epsilon: 0.1000, Time: 01:25:53
Ep.:    760, Loss: 7.201, Avg.Score: -307.55, Avg.LenOfSnake: 5.57, Max.LenOfSnake: 9.00, Death Penalty: -8.12, Epsilon: 0.1000, Time: 01:26:45
Ep.:    770, Loss: 4.819, Avg.Score: -282.34, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 8.00, Death Penalty: -8.24, Epsilon: 0.1000, Time: 01:27:36
Ep.:    780, Loss: 7.682, Avg.Score: -314.44, Avg.LenOfSnake: 5.20, Max.LenOfSnake: 7.00, Death Penalty: -8.36, Epsilon: 0.1000, Time: 01:28:26
Ep.:    790, Loss: 5.813, Avg.Score: -290.01, Avg.LenOfSnake: 5.60, Max.LenOfSnake: 9.00, Death Penalty: -8.47, Epsilon: 0.1000, Time: 01:29:16
Ep.:    800, Loss: 7.353, Avg.Score: -263.92, Avg.LenOfSnake: 5.20, Max.LenOfSnake: 6.00, Death Penalty: -8.57, Epsilon: 0.1000, Time: 01:30:07
Ep.:    810, Loss: 4.969, Avg.Score: -268.55, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 8.00, Death Penalty: -8.67, Epsilon: 0.1000, Time: 01:30:58
Ep.:    820, Loss: 8.439, Avg.Score: -284.41, Avg.LenOfSnake: 5.43, Max.LenOfSnake: 8.00, Death Penalty: -8.76, Epsilon: 0.1000, Time: 01:31:50
Ep.:    830, Loss: 5.490, Avg.Score: -249.95, Avg.LenOfSnake: 5.40, Max.LenOfSnake: 8.00, Death Penalty: -8.85, Epsilon: 0.1000, Time: 01:32:41
Ep.:    840, Loss: 7.269, Avg.Score: -285.93, Avg.LenOfSnake: 5.47, Max.LenOfSnake: 8.00, Death Penalty: -8.93, Epsilon: 0.1000, Time: 01:33:34
Ep.:    850, Loss: 7.348, Avg.Score: -299.37, Avg.LenOfSnake: 5.53, Max.LenOfSnake: 9.00, Death Penalty: -9.00, Epsilon: 0.1000, Time: 01:34:24
Ep.:    860, Loss: 5.345, Avg.Score: -261.97, Avg.LenOfSnake: 5.37, Max.LenOfSnake: 8.00, Death Penalty: -9.07, Epsilon: 0.1000, Time: 01:35:16
Ep.:    870, Loss: 7.722, Avg.Score: -268.39, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 7.00, Death Penalty: -9.14, Epsilon: 0.1000, Time: 01:36:06
Ep.:    880, Loss: 7.829, Avg.Score: -279.17, Avg.LenOfSnake: 5.40, Max.LenOfSnake: 9.00, Death Penalty: -9.20, Epsilon: 0.1000, Time: 01:36:56
Ep.:    890, Loss: 6.499, Avg.Score: -299.30, Avg.LenOfSnake: 5.73, Max.LenOfSnake: 9.00, Death Penalty: -9.26, Epsilon: 0.1000, Time: 01:37:46
Ep.:    900, Loss: 9.938, Avg.Score: -299.39, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 8.00, Death Penalty: -9.32, Epsilon: 0.1000, Time: 01:38:39
Ep.:    910, Loss: 5.670, Avg.Score: -291.22, Avg.LenOfSnake: 5.57, Max.LenOfSnake: 8.00, Death Penalty: -9.37, Epsilon: 0.1000, Time: 01:39:30
Ep.:    920, Loss: 6.265, Avg.Score: -250.98, Avg.LenOfSnake: 5.77, Max.LenOfSnake: 9.00, Death Penalty: -9.42, Epsilon: 0.1000, Time: 01:40:21
Ep.:    930, Loss: 4.884, Avg.Score: -290.99, Avg.LenOfSnake: 5.63, Max.LenOfSnake: 9.00, Death Penalty: -9.46, Epsilon: 0.1000, Time: 01:41:14
Ep.:    940, Loss: 5.927, Avg.Score: -299.50, Avg.LenOfSnake: 5.13, Max.LenOfSnake: 6.00, Death Penalty: -9.50, Epsilon: 0.1000, Time: 01:42:05
Ep.:    950, Loss: 5.878, Avg.Score: -267.83, Avg.LenOfSnake: 5.43, Max.LenOfSnake: 9.00, Death Penalty: -9.54, Epsilon: 0.1000, Time: 01:42:57
Ep.:    960, Loss: 7.518, Avg.Score: -319.19, Avg.LenOfSnake: 5.63, Max.LenOfSnake: 8.00, Death Penalty: -9.57, Epsilon: 0.1000, Time: 01:43:48
Ep.:    970, Loss: 6.824, Avg.Score: -292.09, Avg.LenOfSnake: 5.43, Max.LenOfSnake: 8.00, Death Penalty: -9.61, Epsilon: 0.1000, Time: 01:44:40
Ep.:    980, Loss: 9.173, Avg.Score: -327.49, Avg.LenOfSnake: 5.30, Max.LenOfSnake: 7.00, Death Penalty: -9.64, Epsilon: 0.1000, Time: 01:45:31
Ep.:    990, Loss: 4.608, Avg.Score: -291.23, Avg.LenOfSnake: 5.97, Max.LenOfSnake: 11.00, Death Penalty: -9.66, Epsilon: 0.1000, Time: 01:46:24
Ep.:   1000, Loss: 7.394, Avg.Score: -256.79, Avg.LenOfSnake: 5.57, Max.LenOfSnake: 8.00, Death Penalty: -9.69, Epsilon: 0.1000, Time: 01:47:17
Ep.:   1010, Loss: 7.430, Avg.Score: -311.74, Avg.LenOfSnake: 5.63, Max.LenOfSnake: 8.00, Death Penalty: -9.71, Epsilon: 0.1000, Time: 01:48:08
Ep.:   1020, Loss: 7.612, Avg.Score: -267.07, Avg.LenOfSnake: 5.83, Max.LenOfSnake: 12.00, Death Penalty: -9.74, Epsilon: 0.1000, Time: 01:49:00
Ep.:   1030, Loss: 9.305, Avg.Score: -292.91, Avg.LenOfSnake: 5.47, Max.LenOfSnake: 7.00, Death Penalty: -9.76, Epsilon: 0.1000, Time: 01:49:51
Ep.:   1040, Loss: 7.374, Avg.Score: -284.96, Avg.LenOfSnake: 5.33, Max.LenOfSnake: 8.00, Death Penalty: -9.78, Epsilon: 0.1000, Time: 01:50:43
Ep.:   1050, Loss: 8.507, Avg.Score: -350.16, Avg.LenOfSnake: 5.87, Max.LenOfSnake: 8.00, Death Penalty: -9.79, Epsilon: 0.1000, Time: 01:51:35
Ep.:   1060, Loss: 7.341, Avg.Score: -310.35, Avg.LenOfSnake: 5.47, Max.LenOfSnake: 8.00, Death Penalty: -9.81, Epsilon: 0.1000, Time: 01:52:28
Ep.:   1070, Loss: 6.602, Avg.Score: -318.01, Avg.LenOfSnake: 5.63, Max.LenOfSnake: 8.00, Death Penalty: -9.82, Epsilon: 0.1000, Time: 01:53:21
Ep.:   1080, Loss: 8.191, Avg.Score: -270.60, Avg.LenOfSnake: 5.47, Max.LenOfSnake: 9.00, Death Penalty: -9.84, Epsilon: 0.1000, Time: 01:54:13
Ep.:   1090, Loss: 9.963, Avg.Score: -324.52, Avg.LenOfSnake: 5.43, Max.LenOfSnake: 7.00, Death Penalty: -9.85, Epsilon: 0.1000, Time: 01:55:06
Ep.:   1100, Loss: 9.523, Avg.Score: -294.14, Avg.LenOfSnake: 5.23, Max.LenOfSnake: 6.00, Death Penalty: -9.86, Epsilon: 0.1000, Time: 01:55:58
Ep.:   1110, Loss: 8.885, Avg.Score: -294.87, Avg.LenOfSnake: 5.33, Max.LenOfSnake: 7.00, Death Penalty: -9.87, Epsilon: 0.1000, Time: 01:56:49
Ep.:   1120, Loss: 4.191, Avg.Score: -210.98, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 10.00, Death Penalty: -9.88, Epsilon: 0.1000, Time: 01:57:40
Ep.:   1130, Loss: 8.686, Avg.Score: -296.69, Avg.LenOfSnake: 5.17, Max.LenOfSnake: 6.00, Death Penalty: -9.89, Epsilon: 0.1000, Time: 01:58:31
Ep.:   1140, Loss: 7.793, Avg.Score: -340.12, Avg.LenOfSnake: 5.70, Max.LenOfSnake: 9.00, Death Penalty: -9.90, Epsilon: 0.1000, Time: 01:59:23
Ep.:   1150, Loss: 8.976, Avg.Score: -304.04, Avg.LenOfSnake: 5.27, Max.LenOfSnake: 7.00, Death Penalty: -9.91, Epsilon: 0.1000, Time: 02:00:16
Ep.:   1160, Loss: 6.362, Avg.Score: -263.88, Avg.LenOfSnake: 6.20, Max.LenOfSnake: 9.00, Death Penalty: -9.92, Epsilon: 0.1000, Time: 02:01:00
Ep.:   1170, Loss: 7.712, Avg.Score: -316.49, Avg.LenOfSnake: 5.43, Max.LenOfSnake: 7.00, Death Penalty: -9.92, Epsilon: 0.1000, Time: 02:01:37
Ep.:   1180, Loss: 6.254, Avg.Score: -323.82, Avg.LenOfSnake: 5.70, Max.LenOfSnake: 7.00, Death Penalty: -9.93, Epsilon: 0.1000, Time: 02:02:14
Ep.:   1190, Loss: 6.912, Avg.Score: -291.88, Avg.LenOfSnake: 5.77, Max.LenOfSnake: 10.00, Death Penalty: -9.93, Epsilon: 0.1000, Time: 02:02:51
Ep.:   1200, Loss: 8.045, Avg.Score: -286.16, Avg.LenOfSnake: 5.33, Max.LenOfSnake: 8.00, Death Penalty: -9.94, Epsilon: 0.1000, Time: 02:03:29
length of scores:  1201 , len of avg_scores:  1201
