Ep.:    840, Loss: 23.924, Avg.Score: 149.40, Avg.LenOfSnake: 11.90, Max.LenOfSnake:  18.00 Time: 00:26:50 
Ep.:    850, Loss: 24.459, Avg.Score: 141.10, Avg.LenOfSnake: 11.63, Max.LenOfSnake:  24.00 Time: 00:27:15 
Ep.:    860, Loss: 22.434, Avg.Score: 155.30, Avg.LenOfSnake: 12.00, Max.LenOfSnake:  24.00 Time: 00:27:40 
Ep.:    870, Loss: 21.272, Avg.Score: 206.10, Avg.LenOfSnake: 14.00, Max.LenOfSnake:  23.00 Time: 00:28:05 
Ep.:    880, Loss: 23.843, Avg.Score: 157.90, Avg.LenOfSnake: 12.10, Max.LenOfSnake:  28.00 Time: 00:28:30 
Ep.:    890, Loss: 27.461, Avg.Score: 135.90, Avg.LenOfSnake: 11.07, Max.LenOfSnake:  19.00 Time: 00:28:55 
Ep.:    900, Loss: 22.118, Avg.Score: 180.20, Avg.LenOfSnake: 12.83, Max.LenOfSnake:  31.00 Time: 00:29:20 
Ep.:    910, Loss: 27.089, Avg.Score: 155.00, Avg.LenOfSnake: 11.80, Max.LenOfSnake:  27.00 Time: 00:29:46 
Ep.:    920, Loss: 23.463, Avg.Score: 208.00, Avg.LenOfSnake: 13.87, Max.LenOfSnake:  24.00 Time: 00:30:12 
Ep.:    930, Loss: 22.628, Avg.Score: 176.80, Avg.LenOfSnake: 12.63, Max.LenOfSnake:  24.00 Time: 00:30:38 
Ep.:    940, Loss: 24.190, Avg.Score: 144.20, Avg.LenOfSnake: 11.67, Max.LenOfSnake:  26.00 Time: 00:31:03 
Ep.:    950, Loss: 23.502, Avg.Score: 184.20, Avg.LenOfSnake: 12.97, Max.LenOfSnake:  26.00 Time: 00:31:30 
Ep.:    960, Loss: 21.401, Avg.Score: 188.80, Avg.LenOfSnake: 13.23, Max.LenOfSnake:  28.00 Time: 00:31:58 
Ep.:    970, Loss: 25.638, Avg.Score: 154.90, Avg.LenOfSnake: 12.00, Max.LenOfSnake:  21.00 Time: 00:32:24 
Ep.:    980, Loss: 24.747, Avg.Score: 148.10, Avg.LenOfSnake: 12.07, Max.LenOfSnake:  20.00 Time: 00:32:48 
Ep.:    990, Loss: 22.885, Avg.Score: 155.80, Avg.LenOfSnake: 11.80, Max.LenOfSnake:  24.00 Time: 00:33:13 
Ep.:   1000, Loss: 23.360, Avg.Score: 185.10, Avg.LenOfSnake: 13.17, Max.LenOfSnake:  29.00 Time: 00:33:40 
Ep.:   1010, Loss: 22.440, Avg.Score: 168.10, Avg.LenOfSnake: 12.37, Max.LenOfSnake:  22.00 Time: 00:34:05 
Ep.:   1020, Loss: 23.556, Avg.Score: 106.80, Avg.LenOfSnake: 10.07, Max.LenOfSnake:  20.00 Time: 00:34:30 
Ep.:   1030, Loss: 21.768, Avg.Score: 205.90, Avg.LenOfSnake: 14.07, Max.LenOfSnake:  25.00 Time: 00:34:56 
Ep.:   1040, Loss: 20.973, Avg.Score: 167.50, Avg.LenOfSnake: 12.57, Max.LenOfSnake:  27.00 Time: 00:35:23 
Ep.:   1050, Loss: 20.041, Avg.Score: 200.20, Avg.LenOfSnake: 13.47, Max.LenOfSnake:  24.00 Time: 00:35:50 
Ep.:   1060, Loss: 22.160, Avg.Score: 163.60, Avg.LenOfSnake: 12.40, Max.LenOfSnake:  23.00 Time: 00:36:17 
Ep.:   1070, Loss: 21.942, Avg.Score: 199.20, Avg.LenOfSnake: 13.17, Max.LenOfSnake:  28.00 Time: 00:36:44 
